epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,2057.16,0.90083,0.85722,0.17649,0.45094,1.32858,0.99964,0.98413,0.985,0.72089,0.99427,0.97884,0.97177,0.81185,0.99315,0.69287,0.12474,0.33964,1.44172,0.0004159,0.0004159,0.0004159
58,1998.72,0.89921,0.91231,0.17657,0.44315,1.32503,0.99964,0.98413,0.985,0.71627,0.99427,0.97884,0.97161,0.80829,1.01363,0.70843,0.12523,0.33896,1.47198,0.0004357,0.0004357,0.0004357
61,2085.22,0.8892,0.86288,0.17586,0.43706,1.32538,0.99962,0.98413,0.985,0.72285,0.99425,0.97884,0.97172,0.79801,1.00862,0.73131,0.1232,0.34133,1.46513,0.000406,0.000406,0.000406
59,2031.81,0.90705,0.93668,0.17517,0.45055,1.32752,0.99964,0.98413,0.985,0.70459,0.99427,0.97884,0.97172,0.80348,1.04128,0.71111,0.12504,0.34384,1.49883,0.0004258,0.0004258,0.0004258
62,2116.38,0.90309,0.85374,0.17568,0.45612,1.33564,0.99964,0.98413,0.985,0.7111,0.99427,0.97884,0.97188,0.81036,1.03016,0.70408,0.12414,0.34699,1.48402,0.0003961,0.0003961,0.0003961
60,2058.47,0.90083,0.85722,0.17649,0.45094,1.32858,0.99964,0.98413,0.985,0.72089,0.99427,0.97884,0.97177,0.81185,0.99315,0.69287,0.12474,0.33964,1.44172,0.0004159,0.0004159,0.0004159
63,2142.33,0.8637,0.90722,0.17547,0.44277,1.31067,0.99962,0.98413,0.985,0.70894,0.99425,0.97884,0.97183,0.80385,1.03076,0.70265,0.12395,0.34302,1.4839,0.0003862,0.0003862,0.0003862
61,2083.49,0.8892,0.86288,0.17586,0.43706,1.32538,0.99962,0.98413,0.985,0.72285,0.99425,0.97884,0.97172,0.79801,1.00862,0.73131,0.1232,0.34133,1.46513,0.000406,0.000406,0.000406
64,2168.69,0.88337,0.91143,0.17267,0.44711,1.32346,0.99963,0.98413,0.985,0.70943,0.99426,0.97884,0.97204,0.80869,1.03896,0.70596,0.12464,0.34056,1.49205,0.0003763,0.0003763,0.0003763
62,2109.12,0.90309,0.85374,0.17568,0.45612,1.33564,0.99964,0.98413,0.985,0.7111,0.99427,0.97884,0.97188,0.81036,1.03016,0.70408,0.12414,0.34699,1.48402,0.0003961,0.0003961,0.0003961
65,2193.79,0.90025,0.87673,0.17424,0.45078,1.32513,0.99964,0.98413,0.985,0.7165,0.99426,0.97884,0.97204,0.79369,1.01362,0.73358,0.12229,0.34182,1.46832,0.0003664,0.0003664,0.0003664
63,2136.66,0.8637,0.90722,0.17547,0.44277,1.31067,0.99962,0.98413,0.985,0.70894,0.99425,0.97884,0.97183,0.80385,1.03076,0.70265,0.12395,0.34302,1.4839,0.0003862,0.0003862,0.0003862
66,2221.73,0.89486,0.89891,0.17586,0.44866,1.33444,0.99963,0.98413,0.985,0.71285,0.99426,0.97884,0.97183,0.79985,1.02198,0.72117,0.12278,0.34149,1.47962,0.0003565,0.0003565,0.0003565
64,2164.3,0.88337,0.91143,0.17267,0.44711,1.32346,0.99963,0.98413,0.985,0.70943,0.99426,0.97884,0.97204,0.80869,1.03896,0.70596,0.12464,0.34056,1.49205,0.0003763,0.0003763,0.0003763
67,2248.71,0.88794,0.86061,0.1751,0.44273,1.32014,0.99963,0.98413,0.985,0.71046,0.99426,0.97884,0.97188,0.81092,1.03577,0.70865,0.12225,0.34521,1.48934,0.0003466,0.0003466,0.0003466
65,2189.96,0.90025,0.87673,0.17424,0.45078,1.32513,0.99964,0.98413,0.985,0.7165,0.99426,0.97884,0.97204,0.79369,1.01362,0.73358,0.12229,0.34182,1.46832,0.0003664,0.0003664,0.0003664
68,2277.01,0.88619,0.881,0.17342,0.44474,1.32042,0.99964,0.98413,0.985,0.71519,0.99426,0.97884,0.97188,0.79892,1.01221,0.72283,0.1228,0.34175,1.4615,0.0003367,0.0003367,0.0003367
66,2218.09,0.89486,0.89891,0.17586,0.44866,1.33444,0.99963,0.98413,0.985,0.71285,0.99426,0.97884,0.97183,0.79985,1.02198,0.72117,0.12278,0.34149,1.47962,0.0003565,0.0003565,0.0003565
69,2303.67,0.87737,0.8927,0.17456,0.43939,1.31132,0.99963,0.98413,0.985,0.71441,0.99426,0.97884,0.97188,0.79575,1.00688,0.72046,0.12165,0.34401,1.46084,0.0003268,0.0003268,0.0003268
67,2243.55,0.88794,0.86061,0.1751,0.44273,1.32014,0.99963,0.98413,0.985,0.71046,0.99426,0.97884,0.97188,0.81092,1.03577,0.70865,0.12225,0.34521,1.48934,0.0003466,0.0003466,0.0003466
70,2328.35,0.88987,0.84248,0.17506,0.44597,1.31685,0.99963,0.98413,0.985,0.70994,0.99425,0.97884,0.97194,0.81005,1.02566,0.69183,0.12246,0.34186,1.47949,0.0003169,0.0003169,0.0003169
68,2271.19,0.88619,0.881,0.17342,0.44474,1.32042,0.99964,0.98413,0.985,0.71519,0.99426,0.97884,0.97188,0.79892,1.01221,0.72283,0.1228,0.34175,1.4615,0.0003367,0.0003367,0.0003367
71,2359.3,0.88146,0.83455,0.17688,0.43625,1.3147,0.99964,0.98413,0.985,0.72014,0.99427,0.97884,0.97199,0.81722,1.0021,0.67957,0.12275,0.34405,1.45481,0.000307,0.000307,0.000307
69,2300.28,0.87737,0.8927,0.17456,0.43939,1.31132,0.99963,0.98413,0.985,0.71441,0.99426,0.97884,0.97188,0.79575,1.00688,0.72046,0.12165,0.34401,1.46084,0.0003268,0.0003268,0.0003268
70,2323,0.88987,0.84248,0.17506,0.44597,1.31685,0.99963,0.98413,0.985,0.70994,0.99425,0.97884,0.97194,0.81005,1.02566,0.69183,0.12246,0.34186,1.47949,0.0003169,0.0003169,0.0003169
71,2345.68,0.88146,0.83455,0.17688,0.43625,1.3147,0.99964,0.98413,0.985,0.72014,0.99427,0.97884,0.97199,0.81722,1.0021,0.67957,0.12275,0.34405,1.45481,0.000307,0.000307,0.000307
